zipcode,geolocation_lat,geolocation_lng
37785,-23.48969958286769,-46.63742569967381
37790,-22.063368398482314,-46.4405685960442
37795,-22.07047143353818,-46.57354819165932
37800,-21.305958369618207,-46.71407789047773
37805,-21.252993786542923,-46.578964851582064
37810,-21.301969203940768,-46.79344313786243
37815,-19.321724888523093,-48.92200810636418
37820,-21.364132750962657,-46.93989548487439
37855,-21.126744426611907,-46.62716220313882
37860,-21.11141078117889,-46.420562692445976
37865,-21.011184089027143,-46.401661931992585
37880,-21.47382328040176,-46.39609170165559
37890,-21.368981491695624,-46.523156559190284
37900,-20.719638211559776,-46.604848528571765
37901,-20.73584717355837,-46.59906911664476
37902,-20.729284202791742,-46.613836512463095
37903,-20.714892979717714,-46.62774341410062
37904,-20.709131308705132,-46.6179163476006
37905,-20.856179529512882,-46.72015906238379
37910,-20.35314672721178,-46.84294115960025
37920,-20.554439145673697,-46.54819356385086
37922,-20.329635270550856,-46.37111347117857
37925,-20.46910716689903,-45.96079974138365
37926,-20.29034473255444,-45.90136381097274
37927,-20.345743643988364,-46.48387672787423
37928,-20.24055665252988,-46.382097099980314
37930,-20.61655651835597,-46.04625014233613
37940,-20.858669988986815,-46.3868959952482
37945,-20.7155295833812,-46.31660004625635
37948,-21.018142161416034,-46.518655621662255
37950,-20.91395197058557,-46.98629619076701
37952,-20.91576448798051,-47.15619833263436
37955,-21.081593395786157,-47.044527875553925
37958,-21.187054032809076,-46.976226128327866
37960,-20.780638131243403,-47.098617105235014
37965,-21.018174639032726,-46.74320895758398
37968,-21.01108618935938,-46.81173307883256
37970,-20.74438717274225,-46.86121274516443
37973,-20.840858894177103,-46.79900585159346
37975,-20.74428836520151,-46.75138057010448
37980,-20.582930704896818,-46.9221356375289
37990,-20.46391948054387,-47.12569004208968
37993,-20.621099796616186,-47.05516573685892
37997,-20.401546767101205,-47.28560867100957
38010,-19.748433127247832,-47.93624451081128
38015,-19.74791987687668,-47.92617493393566
38017,-19.74019853574193,-47.924792987864244
38020,-19.7606893240896,-47.94687145770199
38022,-19.760188995545462,-47.93914526044794
38025,-19.756853488338955,-47.93017266949661
38026,-19.761706582432808,-47.92110324733581
38030,-19.76755207042132,-47.933005864626324
38031,-19.77245797400304,-47.92897761634436
38035,-19.762906350444126,-47.9006895408385
38036,-19.768422792204415,-47.9141342605618
38037,-19.779971836022977,-47.91360518827712
38038,-19.7779822453874,-47.893970300017585
38040,-19.786421720111033,-47.93772687573789
38041,-19.783169015333,-47.92170328892091
38045,-19.77404673451357,-47.95526529258536
38046,-19.7737697992931,-47.996635642261246
38048,-19.77017869736389,-47.9448463775378
38050,-19.758312672548442,-47.95552461350234
38051,-19.757618308005902,-47.983368588158314
38055,-19.750886719929394,-47.96849457280658
38056,-19.735074343543168,-47.98704222365648
38057,-19.737144721796835,-47.96592285938141
38060,-19.745545855197,-47.94508587692628
38061,-19.744255852197394,-47.95533934048692
38064,-19.707230469000294,-47.968184231083534
38065,-19.739645967453367,-47.93555194368721
38066,-19.734254119586087,-47.94309474656153
38067,-19.72870705777668,-47.93553366397364
38070,-19.731005269846335,-47.922915557250555
38071,-19.723676851415757,-47.9163949621953
38072,-19.73185789461795,-47.91251886644879
38073,-19.735005144301798,-47.89334009005046
38080,-19.742465619045834,-47.914612369492765
38081,-19.752808606994627,-47.91270375248546
38082,-19.749366808445476,-47.8982607216337
38106,-19.391106056923732,-46.728066194601546
38108,-19.975218972128946,-47.776658689809146
38110,-20.057791817035962,-48.10811794228084
38120,-19.921240470897423,-48.37549416612301
38130,-19.76253702549459,-48.574697713634805
38140,-19.306826568443398,-48.922800961201254
38150,-19.668568092020713,-48.30939854203838
38160,-19.3364369651837,-47.113221804399366
38170,-19.360654988886733,-47.28562643685491
38175,-19.31600396028638,-47.52829292656992
38178,-19.22838556931582,-47.46448927176541
38180,-19.582399237133544,-46.953795723294085
38181,-19.575738799221277,-46.93172776145897
38182,-19.605227525304734,-46.92587490743116
38183,-19.59656150595795,-46.9374884832494
38184,-19.601855530716918,-46.94478152003333
38185,-19.92528253274444,-46.82785202306656
38190,-19.87001133113846,-47.44411447792482
38195,-19.932894734007487,-47.55206053235132
38198,-19.858527550498707,-47.58341959254376
38200,-20.02737817547669,-48.93350958851245
38205,-18.867062763128185,-48.264116980102976
38210,-19.907590492605774,-48.7020297102952
38220,-20.137976352535798,-48.70215937495428
38230,-20.279454990887864,-49.2025514813791
38240,-19.901026410081517,-49.36882034374337
38250,-19.695749118701713,-49.083301426344974
38260,-19.858738134259106,-49.77217577427226
38270,-19.53430181412056,-49.50209456509559
38272,-19.561504219668922,-50.01607331369049
38280,-19.729365350880276,-50.19956607813188
38282,-19.70290819846817,-50.41424707469225
38288,-19.521034013516033,-50.33423137876905
38290,-19.71155629339138,-50.721427419246695
38292,-22.41605341259342,-47.63935948653171
38294,-19.90515209124019,-50.72601204025671
38295,-19.54562243892238,-50.582284329250925
38300,-18.976355251995518,-49.46297455530933
38301,-18.95361908708018,-49.458175836455794
38302,-18.968022691449843,-49.44940587663304
38303,-18.98205954599502,-49.438852855785115
38304,-18.98921915692874,-49.45198716119141
38305,-19.00257752116577,-49.478929915252664
38307,-18.97709850617294,-49.48097274218593
38308,-18.96175410033194,-49.47795097901379
38310,-19.21276594981847,-49.78478439281909
38320,-18.8516272227244,-50.14079055085752
38325,-19.04329047203457,-50.48805214021181
38328,-19.04039447571156,-50.490754864157616
38350,-18.692740606266046,-49.94357653927753
38360,-18.683263859461753,-49.5699386935884
38370,-18.531781647695585,-49.49432301857276
38380,-18.72350346707715,-49.199277900732596
38390,-18.585274922169962,-49.20061955483061
38400,-18.913247873843886,-48.27821224449974
38401,-18.8916159627286,-48.289815516376116
38402,-18.873998221431016,-48.274139812786316
38405,-18.892698009109008,-48.24993989716173
38406,-18.875821274113232,-48.231896506312516
38407,-18.91496728978642,-48.193879166936526
38408,-18.924080198164358,-48.249267186591496
38409,-18.928051312482005,-48.214582492114495
38410,-18.954174871944243,-48.23791059400363
38411,-18.9495189572054,-48.27629001274793
38412,-18.950237259905315,-48.309470659443285
38413,-18.931689655248235,-48.31505510832352
38414,-18.921397435860225,-48.32946334496327
38415,-18.897055635368446,-48.329102950262644
38420,-18.86884736710355,-48.879747350529584
38421,-18.97746539653662,-48.35855081896928
38425,-18.976011926949518,-48.27425372243967
38430,-18.599338439036668,-48.694128518488064
38433,-18.89880063099997,-48.15751402999996
38435,-18.433041814520276,-49.18451093074793
38439,-18.947673738116595,-48.17591170124266
38440,-18.652644433692657,-48.192235480006914
38441,-18.657048010586077,-48.20933347554194
38442,-18.645099494741665,-48.20499335469828
38443,-18.634824794686104,-48.20473047781967
38444,-18.63091751905351,-48.18952481796858
38445,-18.642201383387075,-48.17801460034548
38446,-18.66100251186824,-48.1809791800025
38447,-18.660782247285137,-48.18960919009722
38455,-18.53401304549487,-48.19629512032545
38460,-18.605312312450106,-47.88337089557223
38465,-18.43362550795021,-49.18567170784165
38470,-18.497290375148705,-47.722931665761166
38475,-18.86885090447068,-48.878546586414245
38480,-18.596844559532663,-48.69760298955126
38490,-19.036754375909265,-47.91834736041107
38500,-18.73255318535424,-47.49636761511996
38510,-18.986054664753812,-47.4632510481309
38520,-18.884956484882785,-47.585863571648034
38525,-18.741282890204708,-47.70192478146414
38530,-18.434938606427128,-47.60812036388392
38540,-18.474476487136112,-47.4078365252738
38550,-18.47627421500296,-47.19682128916466
38570,-17.769317756643446,-47.09820110670162
38600,-17.2241790239998,-46.874264632410174
38602,-17.225620668849547,-46.88239989219344
38603,-17.233415529449434,-46.8793456431264
38606,-18.129837151053586,-46.1708927135205
38607,-17.225210090389677,-46.85559477561398
38610,-16.36381396260518,-46.89530822527895
38625,-16.055668176736315,-47.143652358670614
38630,-16.059718645669523,-46.255281956297424
38640,-16.23017177235179,-45.99141725875838
38649,-15.972687367321637,-45.095826833711605
38650,-16.562527667206663,-45.9986358674731
38654,-16.651863275620535,-46.269280323169326
38658,-16.509594116765015,-46.49188575443145
38660,-15.62721446009139,-46.42632889398506
38665,-15.214249489419505,-46.81573874501741
38680,-15.920350682439093,-46.10773503284158
38689,-15.300072201769467,-45.62600729656672
38690,-14.957216746740068,-46.229815235894776
38700,-18.595141030878885,-46.51867937098783
38701,-18.57640750971047,-46.52598592302643
38702,-18.57194907121821,-46.516148307867496
38703,-18.576866743217636,-46.494770717684425
38705,-18.595028900819276,-46.50050758304553
38706,-18.619647617723388,-46.50544980979099
38711,-18.833076670719628,-46.5947954062283
38717,-19.173987856445187,-45.4183444419519
38720,-18.77618044480129,-46.404217247384295
38730,-18.84499471897389,-46.79528213304472
38735,-18.95333412728917,-46.67378428948234
38738,-21.8513394321701,-50.71456121963189
38740,-18.94707354685371,-46.99146764794275
38741,-18.967552046458948,-47.000692409559406
38742,-18.936874053113986,-47.00168811744175
38743,-18.928453177953568,-47.00035903233975
38744,-18.935759174510494,-46.98670616243892
38745,-18.92558726423977,-46.96674524242258
38747,-18.942431542076708,-46.985211427771375
38748,-18.960995248143256,-46.99225148089458
38749,-18.83912726781643,-46.94672164246674
38750,-18.41249436044673,-46.416960003175426
38755,-17.83903600481589,-46.51824250769678
38760,-19.111238303576517,-46.68169552127703
38770,-17.732005370360085,-46.16588731423498
38772,-17.595444268014692,-45.8898463950928
38773,-17.397789656915034,-45.83314769299119
38775,-17.64147689316711,-45.826078153137786
38776,-17.205405409115443,-47.80184065969742
38779,-17.00502700552426,-46.0061646639406
38780,-17.987237146966546,-46.90380757456198
38785,-18.169448403390852,-46.79841451211284
38790,-18.325070936120266,-45.799697934947936
38794,-18.383282313003246,-46.03463733806014
38800,-19.317869160982113,-46.05225400628061
38803,-19.36606114131005,-46.121422738708326
38805,-19.63457462644284,-45.95093279251437
38810,-19.199423707009597,-46.2432189718757
38819,-19.67698928194328,-51.18893748495198
38840,-18.99834541822861,-46.30935828069332
38845,-18.859846558535104,-46.08601653448676
38860,-19.03641623988676,-46.1522510525546
38870,-19.22229992242833,-45.96985523856589
38880,-18.985909056795904,-45.95200911439447
38900,-20.01516131652096,-45.97684756408032
38910,-20.172208868562752,-45.71208159060175
38930,-19.996631243192493,-46.21976153825772
38950,-19.515039180739823,-46.56160823512746
38960,-19.751936743581908,-46.383648180273866
38970,-19.69675757095511,-46.169855128235056
38980,-19.888791900231322,-46.02071323866608
38990,-19.82452943769596,-45.90600533483145
39100,-18.240347942725787,-43.6005078626568
39110,-18.088435113703,-43.74227171953283
39112,-17.811327561892835,-43.42172729815763
39113,-17.69660993683053,-43.33178079572376
39120,-18.47081366941407,-43.76101364847365
39130,-18.44727257487323,-43.6588713705723
39135,-18.618915222252564,-43.57392768060846
39140,-18.73744917819915,-43.37349462270953
39150,-18.598363772688757,-43.38864460857634
39153,-18.41947377280205,-43.49541874314224
39155,-18.47227263411503,-43.49692788374374
39160,-18.462898618489323,-43.3026066611305
39165,-18.36254674549674,-43.17113698108101
39170,-18.29387413093664,-43.009996208512725
39175,-21.358676506270264,-46.150542635850535
39180,-18.078679395852483,-43.24697607970553
39185,-18.003783893118683,-43.37812589823714
39188,-18.071863561715958,-43.47344025682929
39190,-17.948626059192208,-43.22280023802128
39200,-18.365786615134013,-44.454401934788834
39205,-18.208163703175405,-45.226496670959094
39207,-18.25622999999996,-45.06661999999994
39210,-18.29686427547553,-44.22117018630988
39215,-18.322883263602016,-44.118106817875756
39219,-18.108844994985745,-44.26236842924335
39220,-18.10747249961571,-44.25980940797742
39230,-17.874671637787852,-44.170437276665034
39237,-18.844510659124083,-44.86189781021224
39238,-18.71128359784847,-45.15352142232712
39240,-17.758099225068015,-44.16970606266068
39243,-18.731903239587755,-44.36179467409781
39245,-18.637624833710376,-44.05928096942894
39248,-18.543011590275103,-44.60180934821425
39250,-17.870458207480997,-44.603027461977604
39260,-17.59807078708512,-44.74865349171068
39265,-19.86403176919016,-43.90641396167352
39270,-17.340845395897375,-44.933534144970096
39280,-17.364555680535215,-44.984647236468014
39290,-16.366192832134864,-45.07195302725983
39295,-16.945433238326146,-45.32339298714918
39300,-15.967607197545203,-44.86176495316572
39314,-15.313791149450699,-45.60962495919047
39315,-16.12493568797171,-45.740753304455104
39317,-16.05307552722375,-45.14608783845332
39318,-16.215190864060187,-44.908151853991136
39320,-16.289824395963613,-44.782768172251146
39325,-16.374894438486837,-45.01540335193893
39328,-16.631338704047906,-45.064223844106166
39330,-16.215706428560953,-44.433944447941585
39335,-15.994271723887923,-44.27738886831548
39336,-16.12097738620628,-44.584493050944744
39338,-16.505728294096443,-44.811677797827386
39340,-16.660334572677282,-44.34611615056336
39344,-16.498652362928713,-44.26094480793312
39347,-16.408132897676698,-44.21771746392958
39350,-16.86254234593388,-44.882300942726836
39355,-16.852487498768834,-44.34732065080926
39360,-16.985899346747413,-44.589809914457916
39363,-17.28499068109711,-43.949932446206425
39365,-16.534143903084846,-44.53053106188394
39370,-17.228786404946344,-44.4325203984316
39373,-16.2539157580252,-44.16432664413372
39378,-16.86498107171183,-44.06830280816432
39380,-17.04383628389522,-44.206084191117945
39385,-19.263841118490497,-45.246960041676445
39387,-17.313346146163163,-44.23241696253605
39390,-17.11521217243906,-43.81287036265137
39397,-17.013674555494077,-43.67085608027653
39398,-17.401603862301886,-43.571005447498884
39400,-16.721976101453777,-43.86291363894473
39401,-16.72463312407852,-43.87247844204142
39402,-16.74032365920852,-43.84816627484434
39403,-16.75272520535767,-43.87182429520995
39404,-16.702903785611095,-43.83173842366981
39405,-16.705348492045704,-43.84589063615381
39406,-16.72222885484652,-43.8308610253888
39407,-16.735538670794433,-43.85947489109611
39408,-16.727573410349535,-43.88612955102336
39414,-20.92610017180188,-45.18822022463719
39416,-16.45148999999995,-43.82175999999996
39417,-17.28546138225056,-43.950264425291515
39425,-16.080358372924447,-44.08046043251935
39430,-15.933809901772333,-44.00241608987296
39437,-15.90154634987234,-44.30109215501223
39440,-15.807765581948383,-43.30926774639614
39442,-15.80139862110408,-43.31032547167575
39445,-15.845261024175002,-43.33364776114913
39447,-15.821082862394928,-43.30005109780321
39450,-15.703376381652864,-44.022668772749995
39455,-15.658948927022415,-44.15802205204321
39458,-15.591151937880062,-43.610184352410826
39460,-14.753638660717579,-43.93965471559108
39465,-14.749084707595326,-44.410436840678585
39467,-14.297104193420415,-44.16764168518628
39470,-15.096620601254603,-44.10259566286277
39472,-16.543430516882903,-43.74625376661165
39473,-16.041441761302057,-43.55417110170873
39475,-14.881678492911123,-44.08692784326681
39478,-14.854583116903983,-43.919836505598276
39480,-15.483420529424647,-44.379894155549685
39489,-15.29676264213076,-44.412741237640375
39490,-15.323332390913766,-44.75789991476468
39492,-15.60561490788118,-44.38398246099365
39495,-14.416785953121789,-44.38216215825128
39497,-14.519815502077474,-44.39484575160132
39500,-15.152585076654928,-42.87098092596081
39505,-15.082894964401873,-43.11934976595887
39508,-15.340799938290758,-43.672332137952324
39510,-14.923654164790463,-42.81309249025588
39516,-15.047725331864479,-42.951985807529596
39517,-15.531583432495026,-43.06818539161176
39518,-15.80955459225718,-42.87138430389349
39520,-15.742828130781307,-43.028069642155806
39523,-15.654885136831275,-43.0654077786274
39525,-15.803141677473782,-43.301098673577556
39526,-15.364738223994012,-42.980344730863216
39527,-15.39316055412574,-42.86084368198853
39529,-16.003404344884267,-43.04653081169028
39530,-15.617834332075331,-42.54211546980239
39535,-15.398262506297819,-42.308415559771454
39536,-15.507160269205206,-42.21358324025554
39538,-16.292094199850293,-43.156629395974925
39540,-15.31592844014999,-42.01834162897422
39547,-15.171322156662706,-42.500336051042744
39550,-15.812215251340339,-42.22709529057218
39553,-15.328528000205532,-41.73973999523042
39555,-15.620342230243962,-41.74589223879504
39558,-16.116153206536715,-42.53032980281246
39560,-16.164330348585707,-42.293253501472705
39563,-16.088599288695637,-41.75165574229896
39565,-16.405581873611123,-42.26188343737363
39568,-16.012375656751047,-42.415552873831516
39569,-15.917888247716391,-41.801013181126216
39570,-16.515562006115424,-42.860265721681465
39573,-16.347208540874067,-42.531075839373294
39575,-16.54498687402957,-42.51625993153455
39580,-16.487764046795366,-43.417499612139615
39585,-16.240050839893893,-43.274954855461424
39590,-16.845872317108753,-43.58804521293626
39592,-16.850553853243937,-43.69726387355158
39594,-17.059406747703736,-43.316911837797036
39596,-16.86530870795646,-42.99565644634915
39597,-0.9331793302279578,-48.2798854881097
39598,-16.719068093902173,-42.865027431634786
39600,-16.882338803976648,-42.08993711129527
39602,-17.007993060235936,-42.07393082936301
39610,-16.607515379286834,-41.77097185630254
39615,-16.75951876773973,-41.49681223856985
39620,-16.227412654546985,-41.47835277276773
39623,-19.89323733483254,-43.9863046834627
39625,-16.558301879745645,-41.503188943156474
39628,-16.29716678761857,-41.79417306527858
39629,-16.192079815993335,-41.72616772679282
39630,-16.79875682204193,-42.33631362538483
39635,-16.61347117209926,-42.182577574266176
39640,-16.9227674102542,-42.478475011191115
39642,-16.904513024883734,-42.61091527590021
39644,-17.01008125423929,-42.349958515266074
39645,-17.09007626642221,-42.25089176360698
39648,-17.095485036819124,-42.53427732623978
39650,-17.22409325173999,-42.585292129283744
39655,-17.086066969537722,-42.70357065619938
39660,-17.299749885046513,-42.73241020739489
39662,-17.257499999999936,-43.04360999999994
39663,-17.401380094377792,-42.7332762910062
39664,-21.77059918122806,-43.35523022384441
39665,-17.535583399039044,-43.01602044169739
39670,-17.860280171639676,-42.86198587095291
39678,-17.868015877622902,-42.556108803821814
39680,-17.696081081658534,-42.51645734650035
39685,-17.729005400483505,-42.27034822537419
39688,-17.601561993385634,-42.14904598152063
39690,-17.847697697027982,-42.0808485867346
39695,-17.959787865199633,-42.008003629558615
39700,-18.545586065437625,-42.56117021133504
39703,-18.53054293112112,-42.622874862626375
39704,-20.074379775574123,-42.82067382028981
39705,-18.546168147952585,-42.76559239874277
39706,-18.623382786385086,-46.508873582797726
39707,-18.277319943747706,-42.67226530780218
39708,-18.168896360988477,-42.76707455699983
39710,-18.62002742371327,-42.28266785890231
39711,-19.93140931185132,-41.6919104306997
39715,-18.474654075924672,-42.309601341654535
39716,-18.474657368586048,-42.30815461919688
39718,-18.455770957857247,-42.249104419606944
39720,-18.824983059635848,-42.48041873238046
39723,-19.161633524255002,-42.504298516031795
39725,-18.82790783101288,-42.43907926205621
39728,-18.781920225896094,-42.36724227806817
39730,-18.813867941106725,-42.70136228778343
39735,-18.79752831788695,-42.606563575139056
39740,-18.775765183946625,-42.93166199720478
39741,-18.67874552453892,-42.77572757867285
39742,-18.84700957956757,-42.7759398551249
39745,-18.906532460260895,-43.081236661378895
39750,-18.667247149650564,-43.08180257232812
39755,-18.472854246322914,-43.059486696118356
39765,-18.435095682104965,-42.86911142616959
39770,-18.232094722880394,-42.839864768666565
39775,-18.23268173814209,-42.49095492719815
39780,-18.19089686095352,-42.41148579820841
39784,-18.357554048637038,-42.597230603746496
39785,-18.319942802262002,-42.14262777778563
39790,-17.978175134143868,-42.39248470864171
39795,-18.088879559908012,-42.570034463837445
39800,-17.85441483001937,-41.508669774560204
39801,-17.858065304878753,-41.49527921433998
39802,-17.871411345922642,-41.49969515212914
39803,-17.877228168655424,-41.50822435110359
39804,-17.857454090339946,-41.51935392129261
39807,-21.78173269802345,-43.34156348996783
39809,-18.90519768554154,-42.74701769927578
39810,-17.18743056986159,-41.697403090797735
39812,-9.290888362386307,-44.95442285575326
39813,-17.15821115326508,-41.56501492377995
39814,-17.429588073089196,-41.000179991325815
39815,-17.40046454447949,-41.66987507754212
39816,-17.10773988241842,-41.66224008048867
39817,-17.412728542262887,-41.21959275652008
39818,-17.074140117786982,-41.48690537761204
39820,-17.460076462397126,-41.88544113747723
39823,-17.275828583692395,-42.014991706917755
39825,-17.631604123802298,-41.746840513326276
39826,-17.679719999999975,-41.87638999999996
39827,-17.80501033478597,-41.787552858707784
39830,-18.037609416886355,-41.68236820339726
39835,-18.24000322829645,-41.72805532246127
39837,-18.47792820199582,-41.78336364970252
39840,-18.072821160182723,-41.48887756040024
39848,-18.480148629594563,-41.38717529945754
39850,-18.05755085116548,-41.13523097260995
39855,-18.06957244803235,-41.27328437311341
39860,-17.844081255954336,-40.34915577347187
39862,-18.18035004901784,-40.91364335812698
39864,-17.656998028766992,-40.871312653284875
39865,-17.699380705106453,-40.765842629177335
39866,-17.909999999999968,-41.01360999999997
39868,-17.78190690626713,-40.244847239146296
39870,-16.89144643143882,-40.91772792403446
39873,-17.076857047076594,-40.71818088940351
39874,-16.937623665018553,-40.68427534408377
39875,-17.027409747481066,-40.55576147146938
39878,-17.261703202767414,-40.59270094037252
39880,-17.082201270979507,-40.93919981216429
39885,-17.260138977246726,-41.00688275905593
39888,-19.76161013169393,-43.84992224558569
39890,-16.66919901915369,-41.025485685035314
39893,-16.8633370066028,-41.254925476729326
39895,-16.6419634086352,-40.76032202381983
39900,-16.176287602159036,-40.69302960684199
39912,-15.721916592194296,-41.002893883985045
39915,-15.690291833040085,-40.73844595333425
39917,-15.885797701961174,-40.5622830184042
39920,-15.89509051958135,-40.18811177569545
39923,-22.675085923036214,-46.11752715177491
39925,-16.005448054214195,-39.95457984625883
39928,-16.25095463688231,-40.14959666472865
39930,-16.156206939181896,-40.29470991190349
39931,-16.14535826868856,-40.296888430361264
39935,-16.534602275326026,-40.19046460759673
39940,-16.651131217523414,-40.56767526840774
39945,-16.74456482624012,-40.41430611310587
39948,-16.84127982927232,-40.318720192164804
39950,-16.38387099569079,-40.53588546993864
39955,-16.519931832211228,-40.44447454230493
39960,-16.440336187363684,-41.009185123828935
39970,-15.994741731063716,-41.27255704695075
39980,-15.962509184455818,-41.488403233691365
39990,-15.655366965060017,-41.48139622024671
39995,-15.725920378278673,-41.3414846034514
39999,-15.526818160913251,-41.49423151340945
40010,-12.970234430296992,-38.51229526524145
40015,-12.96432061658776,-38.493067011824216
40020,-12.975745158180496,-38.51274342577324
40024,-12.977664664985586,-38.51456157204609
40025,-12.97176983165127,-38.50662804567208
40040,-12.978523183523723,-38.50952312005266
40045,-12.972698987339038,-38.50518326977025
40050,-12.977804004787249,-38.504372467432546
40055,-12.971281339037034,-38.50102407562977
40060,-12.982534915104877,-38.51697655510702
40070,-12.985146384122476,-38.51371485816853
40080,-12.988302164561876,-38.52130534280319
40081,-12.99511792887295,-38.52755375128953
40100,-12.9915512544924,-38.51479858297063
40105,-12.993223269218385,-38.50891502777343
40110,-12.993185679998648,-38.5214563977689
40130,-13.002628751515164,-38.52870781815749
40140,-13.00511809045674,-38.52312762059766
40150,-12.997791406726932,-38.52110269341219
40155,-13.004445893197024,-38.51820627608675
40157,-13.002352026134645,-38.51932692969592
40170,-13.008034746151354,-38.51072761001893
40210,-13.001271866018355,-38.509404626469255
40213,-12.99643817251678,-38.5101404175308
40215,-12.986101923252455,-38.47541682700713
40220,-12.999490817320238,-38.492300647666674
40221,-13.003425135088795,-38.49564201608613
40223,-13.00275266285541,-38.49901973507367
40226,-13.001742080524153,-38.51398086924502
40230,-12.99691443932584,-38.50292651475111
40231,-12.996459971199764,-38.5044151241276
40240,-12.989133098018044,-38.49942806053349
40241,-12.98036450929513,-38.49698047439544
40243,-12.979401136116152,-38.497417925350774
40245,-12.986254199477331,-38.50429298296129
40250,-12.979155518020892,-38.49057916555566
40251,-12.976584633259112,-38.49065606572846
40252,-12.981537379642212,-38.4915014903929
40253,-12.982170574927194,-38.48743931319329
40254,-12.98068795660464,-38.489187981428685
40255,-12.97380783043845,-38.496168338514956
40260,-12.973393203985992,-38.49261348857013
40265,-12.974642000025883,-38.48108152613253
40270,-12.971269306901323,-38.487835752230176
40275,-12.978897571280042,-38.466766499661155
40276,-12.98306059019081,-38.47948945711525
40279,-12.985970663003169,-38.47172455533749
40280,-12.985081835827257,-38.47140635285524
40283,-12.986096192433388,-38.491195678678054
40285,-12.988918879886926,-38.48811019919628
40286,-12.991322911561474,-38.48607192396534
40290,-12.99298105050149,-38.49249790456671
40295,-12.998447438043497,-38.48687706928064
40296,-12.994229640820672,-38.48053490492904
40300,-12.964585982446783,-38.49564128090619
40301,-12.965618399615352,-38.50132172909296
40302,-12.965731495314548,-38.49597193023536
40310,-12.959485130478768,-38.481382818021615
40313,-12.964075903403062,-38.48625680779492
40314,-12.958965750392075,-38.48672825250513
40315,-12.965844989212613,-38.48207269890496
40318,-12.96124176512096,-38.48818394304429
40320,-12.958736535443496,-38.492774702141624
40321,-12.958478909794998,-38.49176527400442
40323,-12.957890429428645,-38.48693510338029
40325,-12.950884847172322,-38.4898862373548
40327,-12.945929728857212,-38.49181301219275
40330,-12.952776309752183,-38.4807549115579
40335,-12.948953645875443,-38.48720805483546
40340,-12.951658317110088,-38.483273067902395
40342,-12.950125338782122,-38.48424064813863
40349,-12.932827926410676,-38.48205782380489
40350,-12.946596079860782,-38.476356736035896
40352,-12.936290732579188,-38.47887605670748
40353,-12.94409427694411,-38.47392858503069
40354,-12.945797135161792,-38.47799748512027
40355,-12.92575158601116,-38.48046401992289
40357,-12.945454231726142,-38.47616516375919
40365,-12.952546044116025,-38.48527215314349
40366,-12.946265714445076,-38.48752016938148
40367,-12.94556043073765,-38.49311106868467
40368,-12.947852572416252,-38.49234455713731
40370,-12.944314704921421,-38.487597710493645
40375,-12.948662799870498,-38.49355774244956
40385,-12.927877488607706,-38.47813330983827
40386,-12.922685974185683,-38.47791355781755
40387,-12.926726712344811,-38.4795022960458
40390,-12.935739311387698,-38.47640310589693
40391,-12.933077175814597,-38.47903050543923
40393,-12.937678917676076,-38.485447400878186
40394,-12.916220821751711,-38.48236786313768
40396,-12.884093213851958,-38.43363936832986
40410,-12.944717397200108,-38.49642026577376
40411,-12.946306596057191,-38.50085183842221
40414,-12.93217665651741,-38.51165578711353
40415,-12.926398835151309,-38.507142686173026
40420,-12.917116783268808,-38.4979506435149
40421,-12.91733525543948,-38.49626826004257
40425,-12.928197216671608,-38.51333190515836
40430,-12.932058885846093,-38.49761587540029
40433,-12.94479347821568,-38.36710319608747
40435,-12.926975930037496,-38.492148552748134
40436,-12.935021068954422,-38.47228335253515
40440,-12.929359579587869,-38.50345722122901
40444,-12.93644561700993,-38.49932884980459
40445,-12.941173023288753,-38.50244956645126
40450,-12.935452738993556,-38.496202499477235
40451,-12.934638774620009,-38.49038974532666
40454,-12.93201751415242,-38.493428522410895
40455,-12.933500902754927,-38.50245663248694
40460,-12.958489652242287,-38.502867441646046
40470,-12.914384835611664,-38.483035947602744
40480,-12.920211182770316,-38.47675134204935
40483,-12.92086527739086,-38.48206211694016
40484,-12.910339817519992,-38.47479798931515
40487,-12.928371124762243,-38.48305370893231
40490,-12.901266224749056,-38.47790707922174
40710,-12.90752517951291,-38.4844768652445
40711,-12.886558861821017,-38.46668518466095
40713,-12.894874323294689,-38.48336136627035
40715,-12.890586212462201,-38.470305844056426
40717,-12.897116078993522,-38.482680107055714
40718,-12.896743043775013,-38.48000491046428
40720,-12.887204335508844,-38.45817010561163
40725,-12.884408732859791,-38.47354696400903
40726,-12.884421075941269,-38.43928287738093
40730,-12.892026355970458,-38.45938456460033
40731,-12.89562850279026,-38.438766956695375
40735,-12.89369433851623,-38.47717876423788
40740,-12.862952999999994,-38.47217849999999
40750,-12.87992751453075,-38.46675747675906
40760,-12.866027463769255,-38.464429253821905
40800,-12.885854617352226,-38.46790140712895
40810,-12.858465861506536,-38.47666360898569
40820,-12.881186827037011,-38.465294080484874
40830,-12.96917369822919,-38.485313203491515
41100,-12.969387941991311,-38.46653902026544
41110,-12.971143196746208,-38.4611188739294
41120,-12.970150172980148,-38.46119903402221
41130,-12.965523937913035,-38.4506090238851
41150,-12.95860728814793,-38.467437322682436
41152,-12.956503536670112,-38.454894694371525
41180,-12.959625645227371,-38.448903846133135
41181,-12.953725589673626,-38.4394948834067
41185,-12.9467346149945,-38.45149216229268
